id_student,id_assessment,date_submitted,is_banked,score
536170,24282,30,0,94
536261,24282,36,0,68
537322,24282,30,0,84
537603,24282,47,0,44
537654,24282,32,0,56
538887,24282,32,0,66
539328,24282,31,0,66
539514,24282,29,0,94
539784,24282,31,0,100
540686,24282,31,0,80
541003,24282,31,0,58
542050,24282,35,0,70
543417,24282,44,0,30
543475,24282,45,0,48
543678,24282,37,0,82
543924,24282,32,0,56
543948,24282,34,0,72
544090,24282,37,0,86
544490,24282,32,0,76
544594,24282,23,0,94
544791,24282,43,0,34
544839,24282,31,0,94
545740,24282,30,0,88
545747,24282,32,0,92
546675,24282,32,0,44
547287,24282,29,0,92
547413,24282,32,0,44
547571,24282,31,0,70
548383,24282,31,0,66
548509,24282,30,0,98
548602,24282,32,0,66
548677,24282,29,0,100
548764,24282,31,0,76
548854,24282,31,0,86
549951,24282,29,0,92
550092,24282,32,0,26
550545,24282,32,0,92
550812,24282,31,0,18
551115,24282,32,0,80
551267,24282,36,0,48
551304,24282,35,0,56
551478,24282,30,0,96
551604,24282,32,0,52
551856,24282,32,0,38
551902,24282,32,0,52
552441,24282,39,0,98
552498,24282,31,0,90
552590,24282,38,0,14
553021,24282,31,0,100
553655,24282,40,0,88
553741,24282,34,0,52
554141,24282,41,0,64
554205,24282,30,0,82
554583,24282,29,0,80
554951,24282,29,0,94
555008,24282,27,0,88
555368,24282,39,0,56
555604,24282,29,0,72
556042,24282,41,0,70
556109,24282,31,0,62
556246,24282,31,0,100
556295,24282,31,0,92
556584,24282,31,0,74
556858,24282,33,0,90
558122,24282,32,0,30
558471,24282,32,0,32
558518,24282,30,0,84
558616,24282,32,0,88
558914,24282,31,0,62
559157,24282,29,0,54
559469,24282,39,0,38
559706,24282,32,0,76
559770,24282,31,0,66
560114,24282,30,0,80
560311,24282,39,0,96
561363,24282,30,0,90
561559,24282,34,0,88
561774,24282,29,0,90
562825,24282,39,0,58
563046,24282,31,0,64
563819,24282,37,0,66
563967,24282,33,0,16
565883,24282,31,0,88
566185,24282,110,0,70
566310,24282,31,0,92
566428,24282,32,0,92
566871,24282,29,0,52
566872,24282,46,0,44
568084,24282,31,0,88
569080,24282,32,0,92
569108,24282,31,0,96
569609,24282,32,0,72
569712,24282,30,0,90
570410,24282,31,0,68
570514,24282,32,0,20
570872,24282,31,0,54
571025,24282,32,0,78
571129,24282,24,0,98
571233,24282,46,0,64
571571,24282,40,0,94
571776,24282,32,0,84
572036,24282,39,0,76
572303,24282,32,0,70
572382,24282,32,0,36
572570,24282,32,0,72
572854,24282,26,0,98
572891,24282,30,0,76
573153,24282,37,0,6
573166,24282,31,0,54
573197,24282,53,0,48
573377,24282,32,0,72
573440,24282,31,0,82
573558,24282,31,0,64
573662,24282,32,0,36
574221,24282,29,0,100
574283,24282,32,0,76
574551,24282,32,0,92
575166,24282,32,0,68
575733,24282,30,0,86
575745,24282,37,0,70
575824,24282,26,0,88
575967,24282,41,0,82
576191,24282,32,0,80
576383,24282,22,0,90
576516,24282,30,0,86
576780,24282,32,0,86
576782,24282,35,0,68
577035,24282,37,0,96
577245,24282,29,0,58
577414,24282,8,0,68
577686,24282,32,0,56
578034,24282,32,0,58
578189,24282,30,0,96
578450,24282,38,0,50
578541,24282,32,0,42
578655,24282,32,0,72
578823,24282,49,0,36
578850,24282,30,0,88
578958,24282,32,0,60
579343,24282,30,0,68
579372,24282,32,0,68
579550,24282,41,0,84
580525,24282,32,0,86
580779,24282,31,0,88
581123,24282,36,0,68
581614,24282,31,0,72
582108,24282,30,0,78
582827,24282,45,0,0
582879,24282,31,0,86
582950,24282,31,0,96
583032,24282,27,0,94
583192,24282,31,0,74
583906,24282,27,0,92
584077,24282,36,0,66
584191,24282,31,0,64
584446,24282,32,0,64
584771,24282,35,0,40
585057,24282,32,0,78
585093,24282,31,0,92
585383,24282,32,0,76
585393,24282,29,0,98
585397,24282,31,0,90
585455,24282,31,0,80
585695,24282,32,0,98
585709,24282,41,0,84
585900,24282,29,0,84
586473,24282,32,0,8
586716,24282,31,0,54
587621,24282,32,0,10
587783,24282,26,0,98
587911,24282,32,0,100
588219,24282,31,0,60
588274,24282,24,0,100
588402,24282,34,0,64
588430,24282,32,0,62
588460,24282,32,0,66
588464,24282,32,0,54
588473,24282,31,0,100
588524,24282,32,0,64
588676,24282,31,0,80
588707,24282,31,0,98
589327,24282,32,0,40
589525,24282,32,0,100
590762,24282,31,0,86
590877,24282,32,0,46
590914,24282,33,0,58
590961,24282,32,0,66
590974,24282,32,0,62
591375,24282,32,0,100
591388,24282,30,0,92
591566,24282,32,0,24
591619,24282,32,0,48
592007,24282,32,0,42
592051,24282,27,0,44
592093,24282,32,0,84
592151,24282,5,0,86
592259,24282,36,0,50
592609,24282,36,0,72
592775,24282,32,0,84
592776,24282,31,0,88
592939,24282,32,0,86
592961,24282,26,0,98
593103,24282,30,0,82
593787,24282,36,0,4
593823,24282,31,0,94
593972,24282,32,0,76
593995,24282,21,0,100
594044,24282,31,0,90
594157,24282,40,0,88
594246,24282,32,0,86
594371,24282,31,0,94
595164,24282,2,0,86
595189,24282,32,0,96
595356,24282,32,0,30
595492,24282,33,0,38
595659,24282,31,0,90
595685,24282,38,0,50
595797,24282,28,0,96
595847,24282,30,0,76
595986,24282,32,0,64
596035,24282,32,0,82
596157,24282,35,0,68
596731,24282,29,0,72
596947,24282,32,0,88
597403,24282,32,0,84
597926,24282,32,0,98
598113,24282,32,0,70
598321,24282,31,0,82
598662,24282,33,0,82
598860,24282,15,0,96
599263,24282,33,0,46
599275,24282,32,0,56
599857,24282,31,0,80
599958,24282,33,0,68
600073,24282,32,0,100
600094,24282,28,0,68
600142,24282,32,0,40
600335,24282,31,0,74
600547,24282,31,0,72
600945,24282,26,0,88
600987,24282,31,0,92
601021,24282,32,0,64
601175,24282,33,0,14
601224,24282,31,0,80
601872,24282,41,0,78
601949,24282,31,0,46
602030,24282,31,0,52
602042,24282,29,0,100
602107,24282,26,0,48
602133,24282,41,0,78
602269,24282,32,0,84
602703,24282,33,0,54
602718,24282,33,0,60
602902,24282,31,0,88
602913,24282,30,0,94
603222,24282,46,0,52
603477,24282,32,0,52
603639,24282,30,0,92
603832,24282,32,0,46
604164,24282,31,0,88
604517,24282,31,0,90
604571,24282,31,0,86
604723,24282,33,0,82
604997,24282,32,0,90
605144,24282,32,0,88
605180,24282,32,0,70
605266,24282,31,0,78
605571,24282,31,0,92
605688,24282,27,0,94
605703,24282,29,0,94
606206,24282,32,0,82
606444,24282,31,0,98
606665,24282,32,0,66
606724,24282,32,0,84
607052,24282,30,0,80
607061,24282,33,0,90
607411,24282,33,0,64
607636,24282,32,0,68
607835,24282,27,0,92
607927,24282,35,0,42
607966,24282,31,0,62
608130,24282,32,0,10
608152,24282,31,0,54
608243,24282,31,0,84
608504,24282,32,0,52
608753,24282,38,0,86
608904,24282,31,0,98
609025,24282,31,0,96
609045,24282,32,0,90
609229,24282,25,0,98
609489,24282,31,0,46
609515,24282,32,0,80
609645,24282,32,0,44
610287,24282,31,0,80
610575,24282,35,0,86
611402,24282,53,0,76
612023,24282,33,0,54
612119,24282,32,0,82
612644,24282,32,0,86
612814,24282,23,0,98
612882,24282,32,0,90
613133,24282,31,0,98
613310,24282,32,0,100
613461,24282,31,0,84
613501,24282,26,0,78
614059,24282,32,0,50
614477,24282,34,0,58
614733,24282,32,0,14
614804,24282,40,0,72
615229,24282,31,0,80
615249,24282,31,0,94
616334,24282,31,0,28
616407,24282,32,0,96
616831,24282,40,0,68
617348,24282,31,0,86
617355,24282,32,0,92
617365,24282,29,0,96
617416,24282,33,0,72
617781,24282,32,0,62
618129,24282,46,0,58
618279,24282,47,0,14
618571,24282,29,0,72
618665,24282,31,0,36
618679,24282,32,0,80
618824,24282,28,0,92
619006,24282,40,0,6
619014,24282,31,0,100
619303,24282,1,0,92
620266,24282,31,0,36
620368,24282,25,0,96
620369,24282,31,0,90
620646,24282,31,0,76
620876,24282,31,0,54
620897,24282,32,0,100
620974,24282,32,0,60
620977,24282,32,0,58
621656,24282,31,0,88
622302,24282,32,0,94
622368,24282,32,0,76
622652,24282,32,0,98
622773,24282,31,0,90
622948,24282,30,0,90
623052,24282,15,0,96
623250,24282,32,0,86
623290,24282,32,0,86
623347,24282,31,0,96
623421,24282,30,0,90
623562,24282,26,0,98
623605,24282,31,0,50
623667,24282,25,0,66
623707,24282,31,0,96
623732,24282,27,0,100
624134,24282,30,0,78
624164,24282,30,0,86
624441,24282,27,0,90
624483,24282,25,0,96
624591,24282,32,0,72
624782,24282,32,0,58
624810,24282,32,0,88
625028,24282,31,0,98
625077,24282,8,0,80
625330,24282,24,0,96
625453,24282,32,0,82
625476,24282,31,0,72
625527,24282,33,0,64
625552,24282,32,0,84
625614,24282,32,0,12
625714,24282,32,0,56
625740,24282,30,0,62
625745,24282,30,0,78
625782,24282,32,0,66
625790,24282,33,0,6
625838,24282,31,0,88
625953,24282,32,0,90
625975,24282,46,0,34
626183,24282,31,0,90
626417,24282,31,0,86
626614,24282,32,0,96
626714,24282,32,0,80
626857,24282,31,0,64
626877,24282,34,0,90
626998,24282,30,0,92
627066,24282,39,0,46
627136,24282,24,0,94
627168,24282,31,0,80
627253,24282,32,0,96
627343,24282,32,0,94
627387,24282,32,0,54
627399,24282,27,0,70
627500,24282,32,0,0
627520,24282,32,0,8
627691,24282,23,0,94
627711,24282,26,0,92
627750,24282,33,0,90
627784,24282,30,0,78
627933,24282,32,0,92
628029,24282,31,0,96
628086,24282,32,0,96
628090,24282,39,0,46
628157,24282,31,0,94
628293,24282,32,0,90
628383,24282,32,0,92
628506,24282,44,0,90
628527,24282,30,0,72
628565,24282,34,0,68
628575,24282,32,0,64
628663,24282,32,0,78
628771,24282,33,0,94
629081,24282,30,0,90
629164,24282,31,0,96
629270,24282,43,0,48
629342,24282,31,0,66
629500,24282,40,0,?
629654,24282,31,0,76
629696,24282,32,0,90
629710,24282,32,0,96
629766,24282,30,0,96
629773,24282,31,0,90
629798,24282,31,0,58
629862,24282,32,0,98
629890,24282,32,0,80
629936,24282,32,0,76
630005,24282,41,0,60
630086,24282,31,0,86
630152,24282,31,0,74
630157,24282,32,0,92
630178,24282,32,0,68
630200,24282,32,0,34
630211,24282,32,0,76
630449,24282,26,0,86
630540,24282,32,0,36
630573,24282,32,0,50
630585,24282,32,0,54
630606,24282,41,0,78
630613,24282,30,0,86
630635,24282,32,0,86
630730,24282,37,0,90
630888,24282,30,0,76
630896,24282,30,0,100
630912,24282,31,0,68
631044,24282,29,0,98
631075,24282,32,0,74
631122,24282,32,0,96
631216,24282,32,0,38
631334,24282,32,0,94
631453,24282,30,0,70
631455,24282,28,0,96
631473,24282,32,0,94
631583,24282,29,0,66
631655,24282,27,0,78
631699,24282,32,0,96
631772,24282,10,0,84
631850,24282,31,0,98
631925,24282,32,0,76
631981,24282,53,0,88
632017,24282,32,0,94
632074,24282,30,0,96
632111,24282,32,0,78
632133,24282,32,0,74
632242,24282,32,0,58
632312,24282,33,0,64
632313,24282,14,0,100
632459,24282,32,0,64
632546,24282,31,0,86
632571,24282,34,0,96
632597,24282,32,0,56
632691,24282,31,0,56
632836,24282,29,0,92
632856,24282,34,0,12
633071,24282,30,0,80
633250,24282,27,0,88
633256,24282,46,0,48
633270,24282,32,0,94
633310,24282,38,0,52
633341,24282,32,0,12
633384,24282,33,0,62
633432,24282,32,0,36
633447,24282,30,0,98
633460,24282,32,0,16
633493,24282,30,0,100
633695,24282,30,0,100
633722,24282,21,0,100
633857,24282,30,0,94
634040,24282,25,0,64
634128,24282,11,0,94
634157,24282,32,0,98
634216,24282,30,0,100
634217,24282,14,0,92
634241,24282,30,0,90
634349,24282,32,0,76
634414,24282,32,0,52
634507,24282,25,0,86
634512,24282,32,0,96
634578,24282,30,0,88
634589,24282,32,0,82
634618,24282,31,0,94
634649,24282,31,0,74
634744,24282,32,0,44
634816,24282,32,0,96
634853,24282,32,0,62
634862,24282,30,0,88
634878,24282,32,0,86
635034,24282,38,0,56
635043,24282,28,0,100
635109,24282,30,0,76
635515,24282,31,0,96
917586,24282,31,0,92
949548,24282,30,0,72
984619,24282,30,0,82
1038161,24282,32,0,94
1073766,24282,31,0,100
1095916,24282,26,0,96
1187586,24282,31,0,94
1268772,24282,32,0,70
1311171,24282,29,0,94
1416784,24282,32,0,94
1440467,24282,30,0,98
1442991,24282,32,0,94
1468838,24282,44,0,64
1470291,24282,37,0,80
1474869,24282,25,0,92
1534494,24282,28,0,90
1632487,24282,32,0,94
1671811,24282,32,0,78
1678800,24282,32,0,94
1691815,24282,32,0,36
1694780,24282,32,0,100
1739026,24282,37,0,76
1753458,24282,19,0,98
1769985,24282,32,0,78
1774071,24282,47,0,48
1781834,24282,31,0,88
1841267,24282,31,0,68
1848820,24282,33,0,62
1855583,24282,32,0,76
1876636,24282,30,0,94
1877015,24282,38,0,92
1888343,24282,27,0,96
1906919,24282,33,0,84
1922200,24282,32,0,74
1924641,24282,31,0,62
1930644,24282,42,0,36
1951080,24282,31,0,88
1951139,24282,32,0,84
1997164,24282,32,0,96
2008262,24282,52,0,44
2016517,24282,29,0,92
2032058,24282,31,0,84
2044299,24282,38,0,82
2049668,24282,32,0,56
2056643,24282,32,0,98
2063578,24282,28,0,94
2064873,24282,30,0,94
2066504,24282,33,0,12
2087182,24282,31,0,42
2088765,24282,28,0,96
2109119,24282,29,0,86
2134237,24282,61,0,36
2139037,24282,30,0,94
2146277,24282,31,0,82
2147713,24282,31,0,58
2156058,24282,41,0,86
2171264,24282,31,0,88
2187422,24282,31,0,90
2211797,24282,15,0,86
2239848,24282,25,0,86
2247222,24282,35,0,88
2298895,24282,26,0,96
2347802,24282,32,0,96
2358707,24282,32,0,44
2367058,24282,31,0,98
2384687,24282,32,0,94
2389754,24282,32,0,22
2391004,24282,33,0,94
2410519,24282,25,0,98
2418732,24282,32,0,94
2421961,24282,41,0,42
2433069,24282,39,0,94
2433221,24282,39,0,98
2447528,24282,31,0,90
2451726,24282,31,0,46
2478799,24282,32,0,14
2486769,24282,37,0,68
2488382,24282,32,0,98
2494507,24282,30,0,94
2498388,24282,32,0,96
2503063,24282,31,0,88
2513997,24282,29,0,90
2522932,24282,31,0,62
2526493,24282,29,0,92
2545113,24282,32,0,98
2555596,24282,32,0,88
2556060,24282,27,0,98
2558365,24282,32,0,40
2564711,24282,17,0,98
2567038,24282,29,0,86
2569090,24282,31,0,56
2569834,24282,32,0,26
2577091,24282,32,0,86
2581603,24282,34,0,78
2588201,24282,31,0,92
2598913,24282,32,0,72
2602264,24282,32,0,96
2603195,24282,32,0,86
2609908,24282,32,0,86
2615849,24282,39,0,22
2616950,24282,30,0,74
2629436,24282,32,0,82
2639310,24282,33,0,92
2641486,24282,44,0,48
2644404,24282,33,0,70
2652523,24282,31,0,94
2658268,24282,46,0,64
2659556,24282,32,0,30
2677969,24282,31,0,88
2681198,24282,37,0,48
2686578,24282,29,0,92
2692327,24282,32,0,88
917586,24283,100,0,98
949548,24283,101,0,94
984619,24283,93,0,90
1038161,24283,102,0,42
1073766,24283,101,0,97
1095916,24283,87,0,98
1187586,24283,100,0,98
1268772,24283,102,0,56
1311171,24283,98,0,89
1416784,24283,102,0,96
1440467,24283,101,0,94
1442991,24283,102,0,56
1474869,24283,97,0,91
1632487,24283,106,0,91
1671811,24283,102,0,82
1678800,24283,103,0,76
1691815,24283,102,0,53
1694780,24283,102,0,84
1739026,24283,119,0,27
1753458,24283,82,0,97
1769985,24283,109,0,52
1781834,24283,101,0,95
1855583,24283,101,0,62
1876636,24283,101,0,93
1888343,24283,102,0,96
1906919,24283,106,0,91
1924641,24283,101,0,47
1930644,24283,102,0,9
1951080,24283,102,0,95
1951139,24283,102,0,89
1997164,24283,101,0,96
2016517,24283,102,0,95
2049668,24283,102,0,72
2056643,24283,102,0,59
2063578,24283,99,0,99
2064873,24283,101,0,97
2087182,24283,108,0,55
2088765,24283,99,0,100
2109119,24283,99,0,88
2139037,24283,94,0,86
2146277,24283,102,0,83
2147620,24283,102,0,93
2171264,24283,102,0,87
2187422,24283,101,0,91
2211797,24283,86,0,87
2239848,24283,107,0,95
2247222,24283,121,0,87
2298895,24283,99,0,98
2347802,24283,101,0,90
2391004,24283,105,0,94
2410519,24283,95,0,98
2418732,24283,102,0,72
2419115,24283,48,0,91
2421961,24283,111,0,20
2433069,24283,109,0,90
2433221,24283,109,0,94
2454878,24283,102,0,18
2488382,24283,102,0,96
2494507,24283,100,0,92
2498388,24283,101,0,94
2503063,24283,101,0,83
2513997,24283,110,0,75
2522932,24283,115,0,20
2526493,24283,100,0,99
2545113,24283,103,0,94
2548877,24283,102,0,77
2555596,24283,102,0,88
2556060,24283,98,0,97
2564711,24283,88,0,94
2567038,24283,101,0,94
2581603,24283,107,0,67
2588201,24283,107,0,92
2602264,24283,104,0,99
2603195,24283,123,0,46
2609908,24283,102,0,78
2616950,24283,109,0,50
2639310,24283,102,0,69
2641486,24283,107,0,55
2644404,24283,102,0,74
2659556,24283,107,0,38
2677969,24283,101,0,25
2686578,24283,102,0,92
2692327,24283,102,0,87
2697181,24283,99,0,99
2698535,24283,102,0,23
29764,24283,101,0,97
29820,24283,101,0,87
40604,24283,102,0,68
42638,24283,101,0,84
46605,24283,98,0,97
49119,24283,106,0,92
62278,24283,102,0,75
66254,24283,102,0,86
69703,24283,102,0,62
70381,24283,102,0,71
75454,24283,100,0,95
82575,24283,102,0,91
83219,24283,102,0,73
84299,24283,102,0,29
95906,24283,101,0,96
107339,24283,111,0,79
116518,24283,101,0,82
117232,24283,102,0,65
118098,24283,101,0,45
124193,24283,102,0,98
126394,24283,102,0,91
126395,24283,92,0,69
129878,24283,101,0,5
131145,24283,102,0,86
131933,24283,102,0,78
133104,24283,102,0,89
134025,24283,109,0,95
145282,24283,101,0,93
152428,24283,102,0,77
155067,24283,102,0,31
155963,24283,99,0,93
162650,24283,116,0,56
165647,24283,101,0,70
165733,24283,102,0,17
168178,24283,102,0,73
172965,24283,102,0,83
175490,24283,101,0,91
178496,24283,102,0,84
180976,24283,101,0,86
187435,24283,105,0,99
189624,24283,110,0,51
191797,24283,109,0,84
201327,24283,102,0,15
204725,24283,101,0,74
205425,24283,82,0,100
206245,24283,102,0,97
206599,24283,102,0,78
227192,24283,102,0,73
227752,24283,102,0,28
230761,24283,111,0,73
234740,24283,104,0,83
236620,24283,101,0,76
242858,24283,108,0,75
244977,24283,109,0,95
245217,24283,116,0,25
245494,24283,102,0,42
247819,24283,102,0,61
253859,24283,101,0,98
255310,24283,102,0,83
261265,24283,102,0,33
261615,24283,116,0,86
264159,24283,100,0,86
269676,24283,102,0,36
278861,24283,82,0,98
279868,24283,102,0,61
281801,24283,102,0,94
283798,24283,102,0,99
284812,24283,99,0,100
285170,24283,102,0,84
285475,24283,102,0,88
289009,24283,102,0,62
296411,24283,101,0,98
298040,24283,100,0,99
300059,24283,102,0,51
301232,24283,102,0,74
309118,24283,116,0,70
311616,24283,97,0,93
315728,24283,102,0,87
324257,24283,109,0,4
329673,24283,100,0,79
336398,24283,102,0,91
338604,24283,112,0,56
342957,24283,101,0,34
342974,24283,101,0,85
344367,24283,102,0,11
348050,24283,60,0,82
348159,24283,102,0,88
351328,24283,102,0,88
351775,24283,101,0,67
354607,24283,101,0,68
356523,24283,100,0,70
357942,24283,116,0,38
358075,24283,107,0,78
359114,24283,92,0,70
363773,24283,101,0,83
363906,24283,102,0,77
363939,24283,102,0,51
368876,24283,110,0,65
371526,24283,109,0,55
371901,24283,102,0,84
374028,24283,100,0,99
378920,24283,108,0,72
381927,24283,102,0,88
383158,24283,102,0,55
383347,24283,93,0,95
383372,24283,105,0,69
385120,24283,109,0,34
385387,24283,101,0,99
387009,24283,117,0,33
388708,24283,109,0,92
391419,24283,130,0,56
394311,24283,101,0,92
396825,24283,78,0,94
397506,24283,102,0,85
398487,24283,101,0,58
401296,24283,123,0,79
401903,24283,103,0,74
403085,24283,109,0,96
406908,24283,123,0,57
410699,24283,98,0,98
412258,24283,102,0,97
412284,24283,116,0,93
413083,24283,123,0,16
416860,24283,102,0,0
418623,24283,116,0,65
419233,24283,102,0,61
420345,24283,102,0,42
420528,24283,102,0,98
420935,24283,100,0,100
421209,24283,102,0,98
424082,24283,101,0,97
424950,24283,101,0,97
426610,24283,77,0,72
426616,24283,105,0,88
429185,24283,104,0,97
430686,24283,102,0,23
431386,24283,106,0,89
434562,24283,100,0,94
436058,24283,114,0,62
440323,24283,117,0,44
445917,24283,102,0,96
445972,24283,99,0,100
465406,24283,102,0,78
465719,24283,102,0,11
465843,24283,109,0,79
466289,24283,94,0,99
467230,24283,102,0,81
468753,24283,102,0,43
469761,24283,102,0,95
471979,24283,98,0,93
472087,24283,111,0,50
475945,24283,110,0,89
476108,24283,99,0,88
476937,24283,101,0,50
478212,24283,101,0,31
478550,24283,100,0,91
480604,24283,116,0,65
480929,24283,101,0,97
480943,24283,102,0,86
482280,24283,100,0,84
483275,24283,114,0,95
485312,24283,106,0,95
485374,24283,101,0,81
485604,24283,102,0,87
485944,24283,101,0,45
487629,24283,102,0,37
488431,24283,102,0,40
490024,24283,102,0,70
490081,24283,100,0,90
490282,24283,101,0,64
490769,24283,109,0,49
492900,24283,101,0,60
498138,24283,102,0,37
498741,24283,101,0,51
500006,24283,102,0,39
500597,24283,103,0,48
502465,24283,98,0,91
502554,24283,101,0,99
502868,24283,102,0,87
502929,24283,102,0,26
503469,24283,101,0,68
505767,24283,101,0,97
506206,24283,102,0,93
507034,24283,101,0,96
507523,24283,101,0,87
509029,24283,102,0,74
509102,24283,100,0,71
509839,24283,102,0,81
513638,24283,102,0,90
515046,24283,102,0,94
515107,24283,102,0,89
515936,24283,109,0,21
516238,24283,96,0,99
516496,24283,102,0,68
516726,24283,98,0,80
517999,24283,98,0,98
518862,24283,102,0,80
519544,24283,109,0,94
520377,24283,101,0,94
520588,24283,99,0,75
521051,24283,102,0,76
521614,24283,101,0,98
522312,24283,91,0,82
523079,24283,102,0,80
524128,24283,107,0,93
524378,24283,101,0,95
525332,24283,111,0,81
526073,24283,102,0,23
526235,24283,102,0,32
526564,24283,102,0,9
526876,24283,102,0,59
526927,24283,103,0,83
527826,24283,100,0,99
527964,24283,102,0,82
528023,24283,102,0,45
528892,24283,108,0,52
529025,24283,100,0,85
529078,24283,102,0,46
529434,24283,102,0,42
530650,24283,100,0,89
530936,24283,114,0,2
532020,24283,107,0,74
532531,24283,107,0,31
535047,24283,101,0,94
536170,24283,101,0,96
536261,24283,103,0,87
537322,24283,102,0,59
537603,24283,115,0,31
537654,24283,113,0,65
539328,24283,101,0,54
539514,24283,95,0,93
539784,24283,101,0,98
540686,24283,101,0,89
542050,24283,102,0,46
543475,24283,113,0,54
543678,24283,113,0,75
544090,24283,110,0,83
544490,24283,112,0,71
544594,24283,100,0,81
544839,24283,100,0,97
545740,24283,109,0,78
545747,24283,102,0,76
546675,24283,109,0,40
547287,24283,101,0,100
547413,24283,101,0,48
548509,24283,81,0,97
548602,24283,110,0,65
548677,24283,106,0,93
548764,24283,102,0,65
548854,24283,102,0,84
549951,24283,98,0,89
550812,24283,102,0,63
551115,24283,102,0,88
551267,24283,107,0,46
551304,24283,101,0,66
551478,24283,101,0,93
551604,24283,102,0,45
551902,24283,109,0,39
552441,24283,102,0,98
552590,24283,101,0,4
552913,24283,102,0,65
553021,24283,102,0,100
553655,24283,101,0,89
553741,24283,102,0,59
554205,24283,101,0,79
554583,24283,101,0,82
554951,24283,116,0,77
555008,24283,101,0,72
555604,24283,101,0,47
556246,24283,102,0,83
556295,24283,101,0,93
556584,24283,109,0,83
556858,24283,110,0,79
558518,24283,101,0,94
558616,24283,102,0,57
558914,24283,109,0,16
559157,24283,101,0,24
559706,24283,101,0,83
559770,24283,101,0,75
560114,24283,98,0,89
560311,24283,116,0,98
561363,24283,102,0,88
561559,24283,101,0,96
561774,24283,101,0,61
562825,24283,107,0,67
563046,24283,107,0,64
563819,24283,102,0,50
566185,24283,114,0,31
566310,24283,100,0,87
566428,24283,102,0,97
568084,24283,101,0,91
569080,24283,101,0,95
569108,24283,101,0,98
569342,24283,102,0,80
569609,24283,108,0,61
570872,24283,100,0,70
571025,24283,102,0,69
571129,24283,91,0,100
571776,24283,102,0,92
572036,24283,96,0,75
572303,24283,102,0,64
572382,24283,118,0,20
572570,24283,102,0,83
572854,24283,93,0,96
572891,24283,101,0,41
573166,24283,100,0,48
573377,24283,102,0,38
573440,24283,102,0,71
573558,24283,102,0,81
574221,24283,102,0,100
575166,24283,109,0,75
575733,24283,109,0,76
575745,24283,104,0,66
575824,24283,101,0,75
576383,24283,99,0,89
576516,24283,101,0,46
576782,24283,103,0,38
577035,24283,98,0,100
577245,24283,100,0,68
577414,24283,101,0,69
577686,24283,139,0,82
578034,24283,102,0,53
578189,24283,101,0,95
578655,24283,102,0,81
578850,24283,101,0,90
579343,24283,100,0,90
579550,24283,101,0,94
580525,24283,101,0,90
580779,24283,100,0,76
581614,24283,102,0,75
582108,24283,102,0,40
582879,24283,102,0,71
582950,24283,101,0,91
583032,24283,100,0,90
583192,24283,100,0,88
583906,24283,101,0,98
584191,24283,100,0,85
584446,24283,107,0,44
584940,24283,102,0,57
585057,24283,102,0,76
585093,24283,100,0,93
585383,24283,99,0,82
585393,24283,100,0,100
585397,24283,112,0,96
585455,24283,97,0,86
585695,24283,102,0,89
587783,24283,99,0,98
587911,24283,102,0,100
588219,24283,101,0,49
588274,24283,101,0,98
588402,24283,109,0,81
588430,24283,102,0,68
588464,24283,102,0,11
588473,24283,101,0,98
588524,24283,102,0,74
588676,24283,102,0,69
588707,24283,101,0,92
589327,24283,102,0,46
589525,24283,101,0,97
591375,24283,101,0,99
591388,24283,100,0,92
592007,24283,109,0,40
592051,24283,102,0,47
592151,24283,102,0,80
592609,24283,102,0,85
592775,24283,102,0,88
592776,24283,108,0,90
592939,24283,103,0,47
593103,24283,102,0,80
593823,24283,101,0,95
593972,24283,102,0,70
593995,24283,99,0,94
594044,24283,101,0,89
594371,24283,101,0,89
595164,24283,94,0,84
595189,24283,101,0,96
595492,24283,102,0,16
595659,24283,101,0,81
595797,24283,97,0,85
595847,24283,102,0,77
595986,24283,106,0,45
596035,24283,102,0,72
596157,24283,109,0,66
596731,24283,102,0,65
596947,24283,102,0,93
597926,24283,102,0,97
598113,24283,107,0,35
598321,24283,102,0,91
598662,24283,122,0,76
598860,24283,100,0,99
599263,24283,103,0,18
599275,24283,100,0,83
599857,24283,76,0,77
599958,24283,102,0,78
600073,24283,102,0,96
600094,24283,98,0,27
600335,24283,101,0,74
600945,24283,101,0,87
600987,24283,102,0,82
601224,24283,102,0,82
601949,24283,102,0,37
602042,24283,100,0,97
602269,24283,115,0,51
602718,24283,103,0,21
602902,24283,101,0,89
602913,24283,100,0,88
603477,24283,109,0,55
603639,24283,100,0,90
603832,24283,102,0,0
604164,24283,108,0,55
604517,24283,94,0,76
604571,24283,123,0,81
604655,24283,131,0,64
604723,24283,102,0,95
604997,24283,109,0,58
605144,24283,109,0,89
605266,24283,102,0,58
605571,24283,102,0,91
605688,24283,102,0,88
605703,24283,102,0,99
606206,24283,101,0,94
606444,24283,100,0,99
606665,24283,102,0,44
606724,24283,102,0,88
607052,24283,100,0,89
607061,24283,102,0,88
607636,24283,102,0,71
607835,24283,102,0,95
607927,24283,117,0,35
608152,24283,102,0,57
608243,24283,99,0,69
608504,24283,102,0,39
608577,24283,107,0,78
608753,24283,102,0,68
608904,24283,103,0,91
609025,24283,102,0,84
609045,24283,102,0,87
609229,24283,78,0,98
609515,24283,102,0,75
609645,24283,116,0,50
610287,24283,102,0,72
610575,24283,103,0,92
611260,24283,108,0,45
611402,24283,108,0,60
612119,24283,109,0,91
